state,zcta5,County,PctUrban,FIPS
48,75561,Bowie TX,54.3,48037
48,75562,Cass TX,0.0,48067
48,75563,Cass TX,0.0,48067
48,75565,Cass TX,0.0,48067
48,75566,Cass TX,0.0,48067
48,75567,Bowie TX,0.0,48037
48,75568,Morris TX,0.0,48343
48,75569,Bowie TX,99.9,48037
48,75570,Bowie TX,41.3,48037
48,75571,Morris TX,0.0,48343
48,75572,Cass TX,25.2,48067
48,75573,Bowie TX,0.0,48037
48,75574,Bowie TX,0.0,48037
48,75601,Gregg TX,100.0,48183
48,75602,Gregg TX,83.1,48183
48,75603,Gregg TX,12.8,48183
48,75604,Gregg TX,96.4,48183
48,75605,Gregg TX,73.2,48183
48,75630,Marion TX,0.0,48315
48,75631,Panola TX,0.0,48365
48,75633,Panola TX,46.4,48365
48,75638,Morris TX,43.1,48343
48,75639,Panola TX,0.0,48365
48,75640,Upshur TX,0.0,48459
48,75641,Gregg TX,0.0,48183
48,75642,Harrison TX,0.0,48203
48,75643,Panola TX,0.0,48365
48,75644,Upshur TX,37.2,48459
48,75645,Upshur TX,17.4,48459
48,75647,Gregg TX,55.1,48183
48,75650,Harrison TX,42.5,48203
48,75651,Harrison TX,0.0,48203
48,75652,Rusk TX,58.8,48401
48,75654,Rusk TX,43.5,48401
48,75656,Cass TX,49.5,48067
48,75657,Marion TX,0.0,48315
48,75661,Harrison TX,0.0,48203
48,75662,Gregg TX,61.1,48183
48,75667,Rusk TX,0.0,48401
48,75668,Morris TX,0.0,48343
48,75669,Panola TX,0.0,48365
48,75670,Harrison TX,76.2,48203
48,75672,Harrison TX,51.5,48203
48,75681,Rusk TX,0.0,48401
48,75682,Rusk TX,0.0,48401
48,75683,Upshur TX,0.0,48459
48,75684,Rusk TX,0.0,48401
48,75686,Camp TX,36.8,48063
48,75691,Rusk TX,0.0,48401
48,75692,Harrison TX,0.0,48203
48,75693,Gregg TX,94.0,48183
48,75701,Smith TX,100.0,48423
48,75702,Smith TX,99.9,48423
48,75703,Smith TX,87.0,48423
48,75704,Smith TX,38.7,48423
48,75705,Smith TX,8.7,48423
48,75706,Smith TX,25.1,48423
48,75707,Smith TX,47.1,48423
48,75708,Smith TX,70.7,48423
48,75709,Smith TX,49.2,48423
48,75750,Smith TX,0.0,48423
48,75751,Henderson TX,67.3,48213
48,75752,Henderson TX,7.9,48213
48,75754,Van Zandt TX,0.0,48467
48,75755,Upshur TX,0.0,48459
48,75756,Henderson TX,0.0,48213
48,75757,Smith TX,39.5,48423
48,75758,Henderson TX,38.3,48213
48,75759,Cherokee TX,0.0,48073
48,75760,Nacogdoches TX,0.0,48347
48,75762,Smith TX,55.4,48423
48,75763,Anderson TX,0.0,48001
48,75764,Cherokee TX,0.0,48073
48,75765,Wood TX,0.0,48499
48,75766,Cherokee TX,53.3,48073
48,75770,Henderson TX,1.4,48213
48,75771,Smith TX,54.3,48423
48,75773,Wood TX,43.8,48499
48,75778,Henderson TX,0.0,48213
48,75779,Anderson TX,0.0,48001
48,75780,Cherokee TX,0.0,48073
48,75783,Wood TX,34.7,48499
48,75784,Cherokee TX,0.0,48073
48,75785,Cherokee TX,41.6,48073
48,75788,Nacogdoches TX,0.0,48347
48,75789,Smith TX,0.0,48423
48,75790,Van Zandt TX,59.5,48467
48,75791,Smith TX,69.5,48423
48,75792,Smith TX,0.0,48423
48,75801,Anderson TX,66.4,48001
48,75803,Anderson TX,36.1,48001
48,75831,Leon TX,0.0,48289
48,75832,Anderson TX,0.0,48001
48,75833,Leon TX,0.0,48289
48,75835,Houston TX,52.4,48225
48,75838,Freestone TX,0.0,48161
48,75839,Anderson TX,0.0,48001
48,75840,Freestone TX,46.4,48161
48,75844,Houston TX,0.0,48225
48,75845,Trinity TX,0.0,48455
48,75846,Leon TX,0.0,48289
48,75847,Houston TX,0.0,48225
48,75848,Freestone TX,0.0,48161
48,75849,Houston TX,0.0,48225
48,75850,Leon TX,0.0,48289
48,75851,Houston TX,0.0,48225
48,75852,Madison TX,0.0,48313
48,75853,Anderson TX,0.0,48001
48,75855,Leon TX,0.0,48289
48,75856,Trinity TX,0.0,48455
48,75858,Houston TX,0.0,48225
48,75859,Freestone TX,0.0,48161
48,75860,Freestone TX,50.6,48161
48,75861,Anderson TX,0.0,48001
48,75862,Trinity TX,32.9,48455
48,75901,Angelina TX,68.8,48005
48,75904,Angelina TX,73.4,48005
48,75925,Cherokee TX,0.0,48073
48,75926,Trinity TX,0.0,48455
48,75928,Newton TX,0.0,48351
48,75929,San Augustine TX,0.0,48405
48,75930,Sabine TX,0.0,48403
48,75931,Jasper TX,0.0,48241
48,75932,Newton TX,0.0,48351
48,75933,Newton TX,0.0,48351
48,75934,Polk TX,0.0,48373
48,75935,Shelby TX,38.2,48419
48,75936,Tyler TX,0.0,48457
48,75937,Nacogdoches TX,0.0,48347
48,75938,Tyler TX,0.0,48457
48,75939,Polk TX,0.0,48373
48,75941,Angelina TX,49.0,48005
48,75942,Tyler TX,0.0,48457
48,75943,Nacogdoches TX,0.0,48347
48,75944,Nacogdoches TX,0.0,48347
48,75946,Nacogdoches TX,0.0,48347
48,75948,Sabine TX,0.0,48403
48,75949,Angelina TX,0.0,48005
48,75951,Jasper TX,48.3,48241
48,75954,Shelby TX,0.0,48419
48,75956,Jasper TX,0.0,48241
48,75959,Sabine TX,0.0,48403
48,75960,Polk TX,0.0,48373
48,75961,Nacogdoches TX,52.3,48347
48,75962,Nacogdoches TX,100.0,48347
48,75964,Nacogdoches TX,55.2,48347
48,75965,Nacogdoches TX,71.7,48347
48,75966,Newton TX,0.0,48351
48,75968,Sabine TX,0.0,48403
48,75969,Angelina TX,0.0,48005
48,75972,San Augustine TX,0.0,48405
48,75973,Shelby TX,0.0,48419
48,75974,Shelby TX,0.0,48419
48,75975,Shelby TX,0.0,48419
48,75976,Cherokee TX,0.0,48073
48,75977,Newton TX,0.0,48351
48,75978,Nacogdoches TX,0.0,48347
48,75979,Tyler TX,41.7,48457
48,75980,Angelina TX,0.0,48005
48,76001,Tarrant TX,100.0,48439
48,76002,Tarrant TX,100.0,48439
48,76006,Tarrant TX,100.0,48439
48,76008,Parker TX,61.8,48367
48,76009,Johnson TX,49.7,48251
48,76010,Tarrant TX,100.0,48439
48,76011,Tarrant TX,100.0,48439
48,76012,Tarrant TX,100.0,48439
48,76013,Tarrant TX,100.0,48439
48,76014,Tarrant TX,100.0,48439
48,76015,Tarrant TX,100.0,48439
48,76016,Tarrant TX,100.0,48439
48,76017,Tarrant TX,100.0,48439
48,76018,Tarrant TX,100.0,48439
48,76020,Tarrant TX,59.4,48439
48,76021,Tarrant TX,100.0,48439
48,76022,Tarrant TX,100.0,48439
48,76023,Wise TX,0.0,48497
48,76028,Johnson TX,87.5,48251
48,76031,Johnson TX,52.4,48251
48,76033,Johnson TX,83.5,48251
48,76034,Tarrant TX,100.0,48439
48,76035,Parker TX,0.0,48367
48,76036,Tarrant TX,87.8,48439
48,76039,Tarrant TX,100.0,48439
48,76040,Tarrant TX,100.0,48439
48,76041,Ellis TX,0.0,48139
48,76043,Somervell TX,0.0,48425
48,76044,Johnson TX,0.0,48251
48,76048,Hood TX,75.5,48221
48,76049,Hood TX,71.7,48221
48,76050,Johnson TX,0.0,48251
48,76051,Tarrant TX,100.0,48439
48,76052,Tarrant TX,86.9,48439
48,76053,Tarrant TX,100.0,48439
48,76054,Tarrant TX,100.0,48439
48,76055,Hill TX,0.0,48217
48,76058,Johnson TX,29.1,48251
48,76059,Johnson TX,98.4,48251
48,76060,Tarrant TX,95.0,48439
48,76061,Johnson TX,0.0,48251
48,76063,Tarrant TX,93.1,48439
48,76064,Ellis TX,0.0,48139
48,76065,Ellis TX,81.5,48139
48,76066,Parker TX,0.0,48367
48,76067,Palo Pinto TX,72.8,48363
48,76070,Somervell TX,0.0,48425
48,76071,Wise TX,87.4,48497
48,76073,Wise TX,0.0,48497
48,76077,Somervell TX,0.0,48425
48,76078,Wise TX,23.5,48497
48,76082,Parker TX,28.7,48367
48,76084,Johnson TX,62.0,48251
48,76085,Parker TX,27.7,48367
48,76086,Parker TX,96.5,48367
48,76087,Parker TX,45.8,48367
48,76088,Parker TX,4.4,48367
48,76092,Tarrant TX,98.2,48439
48,76093,Johnson TX,0.0,48251
48,76102,Tarrant TX,100.0,48439
48,76103,Tarrant TX,100.0,48439
48,76104,Tarrant TX,100.0,48439
48,76105,Tarrant TX,100.0,48439
48,76106,Tarrant TX,100.0,48439
48,76107,Tarrant TX,100.0,48439
48,76108,Tarrant TX,89.2,48439
48,76109,Tarrant TX,100.0,48439
48,76110,Tarrant TX,100.0,48439
48,76111,Tarrant TX,100.0,48439
48,76112,Tarrant TX,100.0,48439
48,76114,Tarrant TX,100.0,48439
48,76115,Tarrant TX,100.0,48439
48,76116,Tarrant TX,100.0,48439
48,76117,Tarrant TX,100.0,48439
48,76118,Tarrant TX,100.0,48439
48,76119,Tarrant TX,100.0,48439
48,76120,Tarrant TX,100.0,48439
48,76123,Tarrant TX,97.3,48439
48,76126,Tarrant TX,80.0,48439
48,76127,Tarrant TX,100.0,48439
48,76129,Tarrant TX,100.0,48439
48,76131,Tarrant TX,99.5,48439
48,76132,Tarrant TX,100.0,48439
48,76133,Tarrant TX,100.0,48439
48,76134,Tarrant TX,100.0,48439
48,76135,Tarrant TX,94.5,48439
48,76137,Tarrant TX,100.0,48439
48,76140,Tarrant TX,94.1,48439
48,76148,Tarrant TX,100.0,48439
48,76155,Tarrant TX,100.0,48439
48,76164,Tarrant TX,100.0,48439
48,76177,Tarrant TX,93.9,48439
48,76179,Tarrant TX,91.6,48439
48,76180,Tarrant TX,100.0,48439
48,76182,Tarrant TX,100.0,48439
48,76201,Denton TX,100.0,48121
48,76205,Denton TX,100.0,48121
48,76207,Denton TX,80.1,48121
48,76208,Denton TX,93.5,48121
48,76209,Denton TX,100.0,48121
48,76210,Denton TX,99.5,48121
48,76225,Wise TX,0.0,48497
48,76226,Denton TX,62.8,48121
48,76227,Denton TX,80.3,48121
48,76228,Clay TX,0.0,48077
48,76230,Montague TX,53.0,48337
48,76233,Grayson TX,0.0,48181
48,76234,Wise TX,37.9,48497
48,76238,Cooke TX,0.0,48097
48,76239,Montague TX,0.0,48337
48,76240,Cooke TX,60.3,48097
48,76244,Tarrant TX,99.8,48439
48,76245,Grayson TX,0.0,48181
48,76247,Denton TX,61.8,48121
48,76248,Tarrant TX,100.0,48439
48,76249,Denton TX,58.0,48121
48,76250,Cooke TX,0.0,48097
48,76251,Montague TX,0.0,48337
48,76252,Cooke TX,0.0,48097
48,76253,Cooke TX,0.0,48097
48,76255,Montague TX,54.6,48337
48,76258,Denton TX,53.7,48121
48,76259,Denton TX,0.0,48121
48,76261,Montague TX,0.0,48337
48,76262,Denton TX,93.5,48121
48,76263,Cooke TX,0.0,48097
48,76264,Grayson TX,17.2,48181
48,76265,Montague TX,0.0,48337
48,76266,Denton TX,44.3,48121
48,76268,Grayson TX,0.0,48181
48,76270,Montague TX,0.0,48337
48,76271,Grayson TX,0.0,48181
48,76272,Cooke TX,0.0,48097
48,76273,Grayson TX,40.7,48181
48,76301,Wichita TX,98.2,48485
48,76302,Wichita TX,96.7,48485
48,76305,Wichita TX,2.4,48485
48,76306,Wichita TX,96.5,48485
48,76308,Wichita TX,99.2,48485
48,76309,Wichita TX,97.5,48485
48,76310,Wichita TX,79.5,48485
48,76311,Wichita TX,100.0,48485
48,76351,Archer TX,0.0,48009
48,76354,Wichita TX,88.7,48485
48,76357,Clay TX,0.0,48077
48,76360,Wichita TX,78.4,48485
48,76363,Knox TX,0.0,48275
48,76364,Wilbarger TX,0.0,48487
48,76365,Clay TX,56.5,48077
48,76366,Archer TX,0.0,48009
48,76367,Wichita TX,48.2,48485
48,76370,Archer TX,0.0,48009
48,76371,Knox TX,0.0,48275
48,76372,Young TX,0.0,48503
48,76373,Wilbarger TX,0.0,48487
48,76374,Young TX,78.9,48503
48,76377,Clay TX,0.0,48077
48,76379,Archer TX,0.0,48009
48,76380,Baylor TX,0.0,48023
48,76384,Wilbarger TX,81.4,48487
48,76388,Haskell TX,0.0,48207
48,76389,Archer TX,0.0,48009
48,76401,Erath TX,62.1,48143
48,76402,Erath TX,100.0,48143
48,76424,Stephens TX,64.9,48429
48,76426,Wise TX,50.0,48497
48,76427,Jack TX,0.0,48237
48,76429,Stephens TX,0.0,48429
48,76430,Shackelford TX,0.0,48417
48,76431,Wise TX,0.0,48497
48,76432,Brown TX,0.0,48049
48,76433,Erath TX,0.0,48143
48,76435,Eastland TX,0.0,48133
48,76436,Hamilton TX,0.0,48193
48,76437,Eastland TX,63.9,48133
48,76442,Comanche TX,52.9,48093
48,76443,Callahan TX,0.0,48059
48,76444,Comanche TX,0.0,48093
48,76445,Eastland TX,0.0,48133
48,76446,Erath TX,39.4,48143
48,76448,Eastland TX,65.9,48133
48,76449,Palo Pinto TX,0.0,48363
48,76450,Young TX,68.2,48503
48,76452,Comanche TX,0.0,48093
48,76453,Palo Pinto TX,0.0,48363
48,76454,Eastland TX,0.0,48133
48,76455,Comanche TX,0.0,48093
48,76457,Hamilton TX,0.0,48193
48,76458,Jack TX,67.6,48237
48,76459,Jack TX,0.0,48237
48,76460,Young TX,0.0,48503
48,76462,Hood TX,0.0,48221
48,76463,Palo Pinto TX,0.0,48363
48,76464,Shackelford TX,0.0,48417
48,76466,Eastland TX,0.0,48133
48,76469,Callahan TX,0.0,48059
48,76470,Eastland TX,0.0,48133
48,76471,Eastland TX,0.0,48133
48,76472,Palo Pinto TX,0.0,48363
48,76474,Comanche TX,0.0,48093
48,76475,Palo Pinto TX,0.0,48363
48,76476,Hood TX,0.0,48221
48,76481,Young TX,0.0,48503
48,76483,Throckmorton TX,0.0,48447
48,76484,Palo Pinto TX,0.0,48363
48,76486,Jack TX,0.0,48237
48,76487,Parker TX,0.0,48367
48,76490,Parker TX,0.0,48367
48,76491,Throckmorton TX,0.0,48447
48,76501,Bell TX,73.4,48027
48,76502,Bell TX,86.0,48027
48,76504,Bell TX,96.6,48027
48,76508,Bell TX,NA,48027
48,76511,Williamson TX,80.0,48491
48,76513,Bell TX,79.4,48027
48,76518,Milam TX,0.0,48331
48,76519,Bell TX,0.0,48027
48,76520,Milam TX,64.1,48331
48,76522,Coryell TX,85.8,48099
48,76524,McLennan TX,0.0,48309
48,76525,Coryell TX,0.0,48099
48,76527,Williamson TX,0.0,48491
48,76528,Coryell TX,51.1,48099
48,76530,Williamson TX,0.0,48491
48,76531,Hamilton TX,60.9,48193
48,76534,Bell TX,0.0,48027
48,76537,Williamson TX,0.0,48491
48,76538,Coryell TX,0.0,48099
48,76539,Lampasas TX,3.6,48281
48,76541,Bell TX,100.0,48027
48,76542,Bell TX,90.8,48027
48,76543,Bell TX,97.2,48027
48,76544,Bell TX,100.0,48027
48,76548,Bell TX,98.1,48027
48,76549,Bell TX,93.4,48027
48,76550,Lampasas TX,52.5,48281
48,76554,Bell TX,0.0,48027
48,76556,Milam TX,0.0,48331
48,76557,McLennan TX,0.0,48309
48,76559,Bell TX,87.7,48027
48,76561,Coryell TX,0.0,48099
48,76565,Hamilton TX,0.0,48193
48,76566,Coryell TX,0.0,48099
48,76567,Milam TX,60.8,48331
48,76569,Bell TX,0.0,48027
48,76570,Falls TX,0.0,48145
48,76571,Bell TX,0.0,48027
48,76573,Williamson TX,0.0,48491
48,76574,Williamson TX,81.7,48491
48,76577,Milam TX,0.0,48331
48,76578,Williamson TX,0.0,48491
48,76579,Bell TX,7.5,48027
48,76596,Coryell TX,100.0,48099
48,76597,Coryell TX,100.0,48099
48,76598,Coryell TX,100.0,48099
48,76599,Coryell TX,100.0,48099
48,76621,Hill TX,0.0,48217
48,76622,Hill TX,0.0,48217
48,76623,Ellis TX,0.0,48139
48,76624,McLennan TX,0.0,48309
48,76626,Navarro TX,0.0,48349
48,76627,Hill TX,0.0,48217
48,76628,Hill TX,0.0,48217
48,76629,Robertson TX,0.0,48395
48,76630,McLennan TX,0.0,48309
48,76631,Hill TX,0.0,48217
48,76632,Falls TX,0.0,48145
48,76633,McLennan TX,0.0,48309
48,76634,Bosque TX,48.2,48035
48,76635,Limestone TX,0.0,48293
48,76636,Hill TX,0.0,48217
48,76637,Bosque TX,0.0,48035
48,76638,McLennan TX,0.0,48309
48,76639,Navarro TX,0.0,48349
48,76640,McLennan TX,31.0,48309
48,76641,Navarro TX,0.0,48349
48,76642,Limestone TX,55.9,48293
48,76643,McLennan TX,99.3,48309
48,76645,Hill TX,75.4,48217
48,76648,Hill TX,0.0,48217
48,76649,Bosque TX,0.0,48035
48,76650,Hill TX,0.0,48217
48,76651,Ellis TX,0.0,48139
48,76652,Bosque TX,0.0,48035
48,76653,Limestone TX,0.0,48293
48,76654,McLennan TX,0.0,48309
48,76655,McLennan TX,5.2,48309
48,76656,Falls TX,0.0,48145
48,76657,McLennan TX,81.9,48309
48,76660,Hill TX,0.0,48217
48,76661,Falls TX,67.0,48145
48,76664,McLennan TX,0.0,48309
48,76665,Bosque TX,0.0,48035
48,76666,Hill TX,0.0,48217
48,76667,Limestone TX,61.0,48293
48,76670,Ellis TX,0.0,48139
48,76671,Bosque TX,0.0,48035
48,76673,Hill TX,0.0,48217
48,76676,Hill TX,0.0,48217
48,76678,Limestone TX,0.0,48293
48,76679,Navarro TX,0.0,48349
48,76680,Falls TX,0.0,48145
48,76681,Navarro TX,0.0,48349
48,76682,McLennan TX,0.0,48309
48,76685,Falls TX,0.0,48145
48,76686,Limestone TX,0.0,48293
48,76687,Limestone TX,0.0,48293
48,76689,Bosque TX,0.0,48035
48,76690,Bosque TX,0.0,48035
48,76691,McLennan TX,43.1,48309
48,76692,Hill TX,0.0,48217
48,76693,Freestone TX,0.0,48161
48,76701,McLennan TX,100.0,48309
48,76704,McLennan TX,100.0,48309
48,76705,McLennan TX,77.6,48309
48,76706,McLennan TX,87.6,48309
48,76707,McLennan TX,100.0,48309
48,76708,McLennan TX,87.4,48309
48,76710,McLennan TX,100.0,48309
48,76711,McLennan TX,100.0,48309
48,76712,McLennan TX,85.2,48309
48,76798,McLennan TX,100.0,48309
48,76801,Brown TX,77.0,48049
48,76802,Brown TX,59.7,48049
48,76820,Mason TX,0.0,48319
48,76821,Runnels TX,76.1,48399
48,76823,Brown TX,0.0,48049
48,76825,McCulloch TX,75.5,48307
48,76827,Brown TX,0.0,48049
48,76828,Coleman TX,0.0,48083
48,76831,Llano TX,0.0,48299
48,76832,San Saba TX,0.0,48411
48,76834,Coleman TX,73.0,48083
48,76836,McCulloch TX,0.0,48307
48,76837,Concho TX,0.0,48095
48,76841,Menard TX,0.0,48327
48,76842,Mason TX,0.0,48319
48,76844,Mills TX,0.0,48333
48,76845,Coleman TX,0.0,48083
48,76848,Menard TX,0.0,48327
48,76849,Kimble TX,65.1,48267
48,76852,McCulloch TX,0.0,48307
48,76853,Lampasas TX,0.0,48281
48,76854,Kimble TX,0.0,48267
48,76856,Mason TX,0.0,48319
48,76857,Brown TX,0.0,48049
48,76858,McCulloch TX,0.0,48307
48,76859,Menard TX,0.0,48327
48,76861,Runnels TX,0.0,48399
48,76862,Concho TX,0.0,48095
48,76864,Mills TX,0.0,48333
48,76865,Runnels TX,0.0,48399
48,76866,Concho TX,0.0,48095
48,76869,Mason TX,0.0,48319
48,76870,Mills TX,0.0,48333
48,76871,San Saba TX,0.0,48411
48,76872,McCulloch TX,0.0,48307
48,76873,Coleman TX,0.0,48083
48,76874,Kimble TX,0.0,48267
48,76875,Runnels TX,0.0,48399
48,76877,San Saba TX,68.1,48411
48,76878,Coleman TX,0.0,48083
48,76882,Coleman TX,0.0,48083
48,76884,Coleman TX,0.0,48083
48,76885,Llano TX,0.0,48299
48,76887,McCulloch TX,0.0,48307
48,76888,Coleman TX,0.0,48083
48,76890,Brown TX,0.0,48049
48,76901,Tom Green TX,81.2,48451
48,76903,Tom Green TX,96.9,48451
48,76904,Tom Green TX,90.5,48451
48,76905,Tom Green TX,68.5,48451
48,76908,Tom Green TX,100.0,48451
48,76930,Irion TX,0.0,48235
48,76932,Reagan TX,86.1,48383
48,76933,Coke TX,0.0,48081
48,76934,Tom Green TX,0.0,48451
48,76935,Tom Green TX,0.0,48451
48,76936,Schleicher TX,0.0,48413
48,76937,Tom Green TX,0.0,48451
48,76939,Tom Green TX,0.0,48451
48,76940,Tom Green TX,0.0,48451
48,76941,Irion TX,0.0,48235
48,76943,Crockett TX,77.8,48105
48,76945,Coke TX,0.0,48081
48,76949,Coke TX,0.0,48081
48,76950,Sutton TX,80.2,48435
48,76951,Sterling TX,0.0,48431
48,76953,Coke TX,0.0,48081
48,76958,Tom Green TX,0.0,48451
48,77002,Harris TX,100.0,48201
48,77003,Harris TX,100.0,48201
48,77004,Harris TX,100.0,48201
48,77005,Harris TX,100.0,48201
48,77006,Harris TX,100.0,48201
48,77007,Harris TX,100.0,48201
48,77008,Harris TX,100.0,48201
48,77009,Harris TX,100.0,48201
48,77010,Harris TX,100.0,48201
48,77011,Harris TX,100.0,48201
48,77012,Harris TX,100.0,48201
48,77013,Harris TX,100.0,48201
48,77014,Harris TX,100.0,48201
48,77015,Harris TX,100.0,48201
48,77016,Harris TX,100.0,48201
48,77017,Harris TX,100.0,48201
48,77018,Harris TX,100.0,48201
48,77019,Harris TX,100.0,48201
48,77020,Harris TX,100.0,48201
48,77021,Harris TX,100.0,48201
48,77022,Harris TX,100.0,48201
48,77023,Harris TX,100.0,48201
48,77024,Harris TX,100.0,48201
48,77025,Harris TX,100.0,48201
48,77026,Harris TX,100.0,48201
48,77027,Harris TX,100.0,48201
48,77028,Harris TX,100.0,48201
48,77029,Harris TX,100.0,48201
48,77030,Harris TX,100.0,48201
48,77031,Harris TX,100.0,48201
48,77032,Harris TX,100.0,48201
48,77033,Harris TX,100.0,48201
48,77034,Harris TX,100.0,48201
48,77035,Harris TX,100.0,48201
48,77036,Harris TX,100.0,48201
48,77037,Harris TX,100.0,48201
48,77038,Harris TX,100.0,48201
48,77039,Harris TX,100.0,48201
48,77040,Harris TX,100.0,48201
48,77041,Harris TX,100.0,48201
48,77042,Harris TX,100.0,48201
48,77043,Harris TX,100.0,48201
48,77044,Harris TX,96.3,48201
48,77045,Harris TX,100.0,48201
48,77046,Harris TX,100.0,48201
48,77047,Harris TX,99.8,48201
48,77048,Harris TX,99.0,48201
48,77049,Harris TX,98.9,48201
48,77050,Harris TX,92.3,48201
48,77051,Harris TX,100.0,48201
48,77053,Fort Bend TX,100.0,48157
48,77054,Harris TX,100.0,48201
48,77055,Harris TX,100.0,48201
48,77056,Harris TX,100.0,48201
48,77057,Harris TX,100.0,48201
48,77058,Harris TX,100.0,48201
48,77059,Harris TX,100.0,48201
48,77060,Harris TX,100.0,48201
48,77061,Harris TX,100.0,48201
48,77062,Harris TX,100.0,48201
48,77063,Harris TX,100.0,48201
48,77064,Harris TX,100.0,48201
48,77065,Harris TX,100.0,48201
48,77066,Harris TX,100.0,48201
48,77067,Harris TX,100.0,48201
48,77068,Harris TX,100.0,48201
48,77069,Harris TX,100.0,48201
48,77070,Harris TX,100.0,48201
48,77071,Harris TX,100.0,48201
48,77072,Harris TX,100.0,48201
48,77073,Harris TX,100.0,48201
48,77074,Harris TX,100.0,48201
48,77075,Harris TX,100.0,48201
48,77076,Harris TX,100.0,48201
48,77077,Harris TX,100.0,48201
48,77078,Harris TX,99.6,48201
48,77079,Harris TX,100.0,48201
48,77080,Harris TX,100.0,48201
48,77081,Harris TX,100.0,48201
48,77082,Harris TX,100.0,48201
48,77083,Harris TX,100.0,48201
48,77084,Harris TX,100.0,48201
48,77085,Harris TX,100.0,48201
48,77086,Harris TX,100.0,48201
48,77087,Harris TX,100.0,48201
48,77088,Harris TX,100.0,48201
48,77089,Harris TX,100.0,48201
48,77090,Harris TX,100.0,48201
48,77091,Harris TX,100.0,48201
48,77092,Harris TX,100.0,48201
48,77093,Harris TX,100.0,48201
48,77094,Harris TX,100.0,48201
48,77095,Harris TX,100.0,48201
48,77096,Harris TX,100.0,48201
48,77098,Harris TX,100.0,48201
48,77099,Harris TX,100.0,48201
48,77301,Montgomery TX,96.3,48339
48,77302,Montgomery TX,58.9,48339
48,77303,Montgomery TX,36.0,48339
48,77304,Montgomery TX,85.6,48339
48,77306,Montgomery TX,49.3,48339
48,77316,Montgomery TX,24.1,48339
48,77318,Montgomery TX,80.8,48339
48,77320,Walker TX,40.7,48471
48,77327,Liberty TX,36.1,48291
48,77328,San Jacinto TX,13.5,48407
48,77331,San Jacinto TX,0.0,48407
48,77334,Walker TX,0.0,48471
48,77335,Polk TX,0.0,48373
48,77336,Harris TX,41.2,48201
48,77338,Harris TX,98.6,48201
48,77339,Harris TX,100.0,48201
48,77340,Walker TX,77.9,48471
48,77342,Walker TX,100.0,48471
48,77345,Harris TX,100.0,48201
48,77346,Harris TX,99.0,48201
48,77350,Polk TX,0.0,48373
48,77351,Polk TX,17.6,48373
48,77354,Montgomery TX,65.8,48339
48,77355,Montgomery TX,42.2,48339
48,77356,Montgomery TX,76.2,48339
48,77357,Montgomery TX,68.0,48339
48,77358,Walker TX,0.0,48471
48,77359,San Jacinto TX,0.0,48407
48,77360,Polk TX,83.8,48373
48,77362,Montgomery TX,87.0,48339
48,77363,Grimes TX,0.0,48185
48,77364,San Jacinto TX,0.0,48407
48,77365,Montgomery TX,96.7,48339
48,77367,Walker TX,0.0,48471
48,77368,Liberty TX,0.0,48291
48,77369,Liberty TX,0.0,48291
48,77371,San Jacinto TX,0.0,48407
48,77372,Montgomery TX,50.3,48339
48,77373,Harris TX,98.4,48201
48,77374,Hardin TX,0.0,48199
48,77375,Harris TX,93.5,48201
48,77376,Hardin TX,0.0,48199
48,77377,Harris TX,77.7,48201
48,77378,Montgomery TX,51.0,48339
48,77379,Harris TX,100.0,48201
48,77380,Montgomery TX,97.7,48339
48,77381,Montgomery TX,100.0,48339
48,77382,Montgomery TX,100.0,48339
48,77384,Montgomery TX,68.2,48339
48,77385,Montgomery TX,91.2,48339
48,77386,Montgomery TX,96.0,48339
48,77388,Harris TX,100.0,48201
48,77389,Harris TX,99.2,48201
48,77396,Harris TX,99.6,48201
48,77401,Harris TX,100.0,48201
48,77406,Fort Bend TX,84.5,48157
48,77407,Fort Bend TX,99.7,48157
48,77412,Colorado TX,0.0,48089
48,77414,Matagorda TX,77.7,48321
48,77415,Matagorda TX,0.0,48321
48,77417,Fort Bend TX,0.0,48157
48,77418,Austin TX,41.8,48015
48,77419,Matagorda TX,0.0,48321
48,77420,Wharton TX,0.0,48481
48,77422,Brazoria TX,36.8,48039
48,77423,Waller TX,47.3,48473
48,77426,Washington TX,0.0,48477
48,77429,Harris TX,98.0,48201
48,77430,Brazoria TX,0.0,48039
48,77432,Wharton TX,0.0,48481
48,77433,Harris TX,87.3,48201
48,77434,Colorado TX,75.3,48089
48,77435,Wharton TX,0.0,48481
48,77437,Wharton TX,68.7,48481
48,77441,Fort Bend TX,59.8,48157
48,77442,Colorado TX,0.0,48089
48,77443,Wharton TX,0.0,48481
48,77444,Fort Bend TX,0.0,48157
48,77445,Waller TX,51.6,48473
48,77446,Waller TX,95.1,48473
48,77447,Harris TX,27.1,48201
48,77448,Wharton TX,0.0,48481
48,77449,Harris TX,99.0,48201
48,77450,Harris TX,99.9,48201
48,77451,Fort Bend TX,0.0,48157
48,77453,Wharton TX,0.0,48481
48,77454,Wharton TX,0.0,48481
48,77455,Wharton TX,0.0,48481
48,77456,Matagorda TX,0.0,48321
48,77457,Matagorda TX,0.0,48321
48,77458,Matagorda TX,0.0,48321
48,77459,Fort Bend TX,99.1,48157
48,77460,Colorado TX,0.0,48089
48,77461,Fort Bend TX,26.8,48157
48,77464,Fort Bend TX,0.0,48157
48,77465,Matagorda TX,64.1,48321
